TOA5,TMIX-CR1000,CR1000,53683,CR1000.Std.31,CPU:TMIX.CR1,28658,Hora,,,,,,,,,,
TIMESTAMP,RECORD,Temp_Avg,Temp_Max,Temp_Min,RH_Avg,RH_Max,RH_Min,WSpeed_Avg,WDir_Avg,WDir_SD,WSpeed_Max,WSpeed_Min,Rain_Tot,Press_Avg,Rad_Avg,Rad_Max,Rad_Min
TS,RN,°C,°C,°C,%,%,%,m/s,Deg,Deg,m/s,m/s,mm,hPa,W/m^2,W/m^2,W/m^2
,,Avg,Max,Min,Avg,Max,Min,WVc,WVc,WVc,Max,Min,Tot,Avg,Avg,Max,Min
09/01/2024 01:00,194,18.76,19.82,17.58,55.46,58.8,51,1.95,307.5,21.68,3.5,0,0,875.6077,0,0,0
09/01/2024 02:00,195,17.54,18.2,16.82,57.74,60.33,54.75,1.892,314.2,18.04,3.35,0,0,875.5802,0,0,0
09/01/2024 03:00,196,17.44,17.98,16.98,55.22,57.37,53.05,2.115,323.4,9.5,3.05,0.95,0,875.1854,0,0,0
09/01/2024 04:00,197,17.34,17.6,16.98,56,57.07,55.1,1.881,320.9,8.54,2.825,0.35,0,874.7607,0,0,0
09/01/2024 05:00,198,17.12,17.51,16.7,57.13,58.24,55.99,1.993,330.2,12.39,2.9,1.1,0,874.9101,0,0,0
09/01/2024 06:00,199,17.03,17.42,16.7,57.38,58.99,55.68,2.197,327.8,9.17,2.975,1.7,0,875.3002,0,0,0
09/01/2024 07:00,200,16.75,17.04,16.32,59.26,60.76,57.8,2.369,329.7,7.39,3.125,1.7,0,875.6686,0,0,0
09/01/2024 08:00,201,16.37,16.75,16.04,60.86,62.23,59.33,1.683,325.9,12.02,3.2,0,0,876.1365,25.96,102.6,0.205
09/01/2024 09:00,202,18.31,20.44,16.47,55.8,60.11,50.96,0.538,338.2,10.91,3.2,0,0,876.7819,211.4,490.9,92.8
09/01/2024 10:00,203,20.68,21.61,19.9,51.87,54.43,49.09,1.02,139.6,45.29,3.275,0,0,877.2891,431.1,721.8,179.8
09/01/2024 11:00,204,21.44,22.17,20.6,51.71,53.64,50.13,1.002,148.8,45.96,2.75,0,0,877.0966,456.5,804,288
09/01/2024 12:00,205,22.23,23.46,21.12,49.42,52.75,45.67,0.713,110.9,58.36,3.425,0,0,876.4476,480.5,965,291.3
09/01/2024 13:00,206,22.78,24.11,22.06,47.05,49.57,43.48,1.298,135.1,47.58,2.9,0,0,875.1139,596.6,1058,327.6
09/01/2024 14:00,207,24.1,25.11,23.24,42.25,44.39,40.72,1.521,57.43,54.44,4.325,0,0,873.6476,530.8,1023,318.4
09/01/2024 15:00,208,24.67,25.15,24.05,39.32,41.3,38.03,1.519,112.7,33.33,3.35,0,0,872.6929,437.2,897,261.3
09/01/2024 16:00,209,24.91,25.54,24.39,37.56,39.56,35.44,1.713,88.1,26.53,3.5,0,0,872.1789,313.6,647.8,191.6
09/01/2024 17:00,210,25.16,25.92,24.63,35.93,37.52,33.98,0.724,93,17.44,2.675,0,0,872.0156,191.4,315.9,110.4
09/01/2024 18:00,211,24.85,25.82,24.12,36.57,38.21,34.12,0.439,84.8,9.94,1.775,0,0,872.3495,70.03,171.5,20.92
09/01/2024 19:00,212,23.42,24.46,22.18,41.98,47.1,37.49,0.789,352.7,27.29,1.7,0,0,872.9014,3.803,32.62,-1.436
09/01/2024 20:00,213,21.27,22.71,20.52,51.23,54.39,44.52,2.014,309,12.63,3.05,0.5,0,873.4938,0,0,0
09/01/2024 21:00,214,19.85,20.9,19.44,56.34,57.4,53.85,1.553,320.5,11.57,3.05,0,0,874.0681,0,0,0
09/01/2024 22:00,215,18.98,19.77,18.34,56.89,59.24,54.44,0.613,321.4,17.08,2.225,0,0,874.4029,0,0,0
09/01/2024 23:00,216,18.24,19.06,17.58,57.52,59.41,54.95,2.129,317.2,10.14,3.125,0.65,0,874.5131,0,0,0
10/01/2024 00:00,217,17.69,18.17,17.22,58.48,60,57.07,1.353,312.9,14.57,2.6,0,0,874.8366,0,0,0
10/01/2024 01:00,218,16.61,17.79,15.89,62.55,64.81,58.54,1.915,324,9.15,3.05,0.425,0,875.0931,0,0,0
10/01/2024 02:00,219,15.76,16.56,15.23,64.34,65.63,62.02,2.741,324.4,5.285,3.35,1.925,0,875.1419,0,0,0
10/01/2024 03:00,220,15.53,15.94,15.13,63.89,66.08,61.92,2.079,330.3,7.945,2.825,1.1,0,874.7927,0,0,0
10/01/2024 04:00,221,15.45,16.18,14.61,62.71,65.36,59.6,1.709,308.5,17.63,3.275,0,0,874.8256,0,0,0
10/01/2024 05:00,222,14.83,15.61,14.13,64.33,67.98,61.03,1.892,318.4,14.64,3.275,0,0,875.1776,0,0,0
10/01/2024 06:00,223,13.97,14.75,13.51,65.71,68.09,63.69,3.196,321.5,4.799,3.725,2.15,0,875.5734,0,0,0
10/01/2024 07:00,224,13.46,13.8,13.19,64.95,66.49,61.86,2.757,330.9,9.27,3.8,1.625,0,875.9482,0,0,0
10/01/2024 08:00,225,13.56,13.91,13.24,61.43,62.85,59.99,2.003,322,7.571,3.05,0,0,876.6143,34.45,118.4,-0.616
10/01/2024 09:00,226,16.05,18.46,13.67,53.54,61.38,45.28,0.458,318.7,2.343,1.55,0,0,877.4161,249.3,372.3,109.6
10/01/2024 10:00,227,19.44,20.42,18.22,46.29,48.71,43.06,0.766,177.7,29.66,2.225,0,0,877.9709,494.8,640.1,368.6
10/01/2024 11:00,228,20.82,21.64,20.07,44.3,46.83,41.51,1.173,184.2,41.11,3.5,0,0,877.785,594.4,764.8,293.8
10/01/2024 12:00,229,22.23,23.15,21.22,40,42.43,37.83,1.688,140.7,36.2,5,0,0,877.0662,784.6,1013,503.8
10/01/2024 13:00,230,23.06,24.39,21.72,38.95,41.61,36.13,2.268,131.4,42.58,4.475,0,0,875.9014,787,903,580.1
10/01/2024 14:00,231,24.81,25.81,23.58,34.52,38.06,31.42,3.331,161.7,50.05,6.725,0.275,0,874.3526,830,865,782
10/01/2024 15:00,232,26.41,27.42,25.52,29.67,32.95,26.42,4.132,204.4,28.89,8.83,0,0,873.27,762.5,823,676.6
10/01/2024 16:00,233,27,27.65,26.36,29.05,31.42,26.48,3.739,189.7,36.98,7.475,0.5,0,872.629,591.9,697.5,429.4
10/01/2024 17:00,234,27.55,27.99,27.08,22.83,28.8,20.08,4.848,204.5,28.01,8.83,1.025,0,872.4188,383.1,488.6,156.7
10/01/2024 18:00,235,26.53,27.57,25.58,25.88,28.09,20.15,4.952,225.4,19.27,7.925,1.025,0,872.7933,151.9,285.1,51.69
10/01/2024 19:00,236,24.82,25.82,23.98,27.16,29.18,24.52,3.983,225.1,17.7,8.53,1.475,0,873.3488,5.984,50.87,-2.257
10/01/2024 20:00,237,23.51,24.22,22.76,23.69,25.85,22.75,3.712,228.1,14.96,7.325,0.725,0,874.0516,0,0,0
10/01/2024 21:00,238,21.03,23,18.82,32.27,39.58,25.89,2.155,310.2,38.58,4.325,0.35,0,874.7409,0,0,0
10/01/2024 22:00,239,18.66,19.34,18.1,41.08,42.48,38.63,2.516,325.7,8.4,3.275,1.4,0,875.0248,0,0,0
10/01/2024 23:00,240,18.53,18.92,17.83,42.12,42.82,41.5,2.089,340.4,15.7,3.2,0.425,0,875.0572,0,0,0
11/01/2024 00:00,241,18.11,18.55,17.74,41.43,42.35,40.37,2.153,341.2,16.04,3.725,0.425,0,875.0587,0,0,0
11/01/2024 01:00,242,17.52,18.08,17.13,42.19,43,41.23,1.821,326.4,14.86,2.975,0,0,875.2347,0,0,0
11/01/2024 02:00,243,17.36,17.9,16.7,42.28,45.22,40.45,1.803,346.1,18.8,3.725,0,0,875.2486,0,0,0
11/01/2024 03:00,244,16.79,17.61,16.04,43.3,45.02,41.06,0.935,320.6,19.51,2.825,0,0,875.1281,0,0,0
11/01/2024 04:00,245,16.02,16.56,15.37,44.75,46.82,42.8,1.665,323.2,9.81,2.75,0,0,874.9435,0,0,0
11/01/2024 05:00,246,15.87,16.28,15.46,45.52,46.62,44.4,1.11,324.3,11.04,2.975,0,0,874.9932,0,0,0
11/01/2024 06:00,247,15.46,16.09,14.8,46.86,49.31,44.54,1.144,333.2,18.78,2.15,0,0,875.1844,0,0,0
11/01/2024 07:00,248,14.62,15.42,13.8,50.36,53.57,47.06,1.396,313.5,12.97,2.6,0,0,875.5557,0,0,0
11/01/2024 08:00,249,14.39,15.14,13.85,52.17,53.64,49.39,1.524,315.8,18.9,2.6,0,0,876.2198,44.36,112.3,1.437
11/01/2024 09:00,250,16.45,18.18,14.9,46.97,50.3,43.07,1.134,337,10.64,2.075,0,0,876.9091,187.5,331.3,101.8
11/01/2024 10:00,251,19.73,20.81,18.18,40.79,46.07,37.77,0.757,94.2,29.28,2.225,0,0,877.4198,475.4,692.3,242
11/01/2024 11:00,252,21.54,22.88,20.47,37.57,40.4,34.77,1.103,130.5,40.42,3.125,0,0,877.2098,670.1,848,359
11/01/2024 12:00,253,22.97,23.92,22.25,35.3,36.78,33.16,1.585,157.6,42.14,3.575,0,0,876.52,746.1,938,466.9
11/01/2024 13:00,254,24.15,25.9,23,31.65,34.9,27.37,1.525,163.4,47.49,3.8,0,0,875.4406,817,963,355.3
11/01/2024 14:00,255,25.61,26.94,24.51,27.54,29.27,26.18,1.628,107.3,59.96,4.4,0,0,873.9802,800,899,478.6
11/01/2024 15:00,256,26.44,27.31,25.21,25.28,27.43,23.76,1.466,121,55.74,4.025,0,0,872.9841,687.8,851,399.8
11/01/2024 16:00,257,27.07,27.98,26.22,25.93,27.26,24.06,1.54,95.2,35.03,3.125,0,0,872.3438,506.2,662.6,377.7
11/01/2024 17:00,258,27.24,27.99,26.5,28.09,29.89,25.46,1.677,109.3,32.36,4.1,0,0,872.1234,331.1,543,118.2
11/01/2024 18:00,259,26.87,27.71,26.29,30.68,32.17,28.59,1.978,93.1,17.5,3.725,0.425,0,872.3127,169,328.6,58.26
11/01/2024 19:00,260,25.59,26.62,24.22,33.57,36.71,31.8,0.773,109.2,17.32,2.3,0,0,872.6335,6.359,57.03,-2.257
11/01/2024 20:00,261,22.32,24.55,20.8,41.33,44.41,35.96,1.998,322.1,18.31,3.425,0,0,873.0891,0,0,0
11/01/2024 21:00,262,20.59,21.67,19.72,44.14,45.99,41.42,2.316,333.5,18.08,3.875,0.725,0,873.7531,0,0,0
11/01/2024 22:00,263,19.71,20.44,19.15,46.14,47.66,44.29,2.589,316.2,10.96,3.875,1.25,0,874.3174,0,0,0
11/01/2024 23:00,264,18.8,19.49,18.1,48.23,50.42,45.99,2.181,314.1,14.48,3.425,0.725,0,874.6337,0,0,0
12/01/2024 00:00,265,17.58,18.54,16.78,52.12,54.82,48.95,2.257,326.8,14.14,3.725,1.1,0,874.9613,0,0,0
12/01/2024 01:00,266,16.99,17.8,16.47,53.07,54.63,50.81,2.666,318.1,5.887,3.65,1.7,0,875.0134,0,0,0
12/01/2024 02:00,267,16.82,17.32,15.85,52.05,56.5,49.45,2.62,327.8,8.65,3.575,1.475,0,874.8101,0,0,0
12/01/2024 03:00,268,16.65,17.09,16.32,50.75,52.27,48.73,2.5,326.8,7.339,3.425,1.7,0,874.5914,0,0,0
12/01/2024 04:00,269,16.84,17.23,16.51,48.43,49.68,46.99,2.704,321.2,5.685,3.35,1.85,0,874.4591,0,0,0
12/01/2024 05:00,270,16.95,17.52,16.56,46.7,48.19,45.05,1.679,327.2,8.02,2.675,0.275,0,874.7109,0,0,0
12/01/2024 06:00,271,16.6,17.04,16.13,47.33,48.66,46.11,2.448,327.2,5.555,2.975,2.075,0,875.0686,0,0,0
12/01/2024 07:00,272,15.57,16.37,14.46,50.85,54.69,48.29,2.769,322.5,5.897,3.65,1.7,0,875.4014,0,0,0
12/01/2024 08:00,273,14.66,15.8,14.18,54.6,56.33,51.08,1.999,332.6,11.08,3.05,0.95,0,875.9418,52.96,162.2,1.847
12/01/2024 09:00,274,18.07,20.16,15.61,46.02,51.66,42.04,1.488,344.7,21.36,2.75,0,0,876.7138,250.2,390.7,84.6
12/01/2024 10:00,275,21.3,22.17,20.01,40.46,42.72,38.82,1.189,100.8,36.33,2.15,0,0,877.2578,495.8,606.2,380.1
12/01/2024 11:00,276,22.53,23.44,21.5,37.56,40.18,35.04,1.076,158.6,47.66,2.675,0,0,877.0868,668.8,804,375.8
12/01/2024 12:00,277,23.29,24.34,22.29,40.97,42.93,38.58,1.87,139.2,35.84,4.475,0,0,876.3839,809,849,777.9
12/01/2024 13:00,278,24.53,26.19,23.29,38.23,40.99,35.3,1.365,162.3,57.66,3.95,0,0,875.376,836,895,503.4
12/01/2024 14:00,279,26.2,27.5,25.12,33.78,36.15,31.38,1.3,145.7,72.53,3.425,0,0,874.1003,766.4,928,393
12/01/2024 15:00,280,26.81,28.17,25.74,31.34,33.76,29.27,1.203,140.4,56.53,2.6,0,0,872.9603,602.2,803,422.6
12/01/2024 16:00,281,28.23,29.79,26.79,27.47,30.39,23.49,1.545,129.9,62.42,4.175,0,0,872.3811,596.6,721.3,491.5
12/01/2024 17:00,282,27.75,28.31,27.22,26.39,28.18,24.3,1.816,97.8,27.07,3.65,0,0,872.1928,377.1,491.9,55.8
12/01/2024 18:00,283,27.59,28.18,27.01,25.21,26.21,24.17,0.511,99.3,12.53,2.45,0,0,872.1877,96.8,201.4,20.92
12/01/2024 19:00,284,25.71,27.25,23.5,29.79,35.82,25.47,0.752,349,20.2,2.6,0,0,872.3594,3.037,26.26,-2.051
12/01/2024 20:00,285,22.15,23.65,21.19,39.58,42.37,35.79,3.116,315.2,9.59,4.4,2,0,872.741,0,0,0
12/01/2024 21:00,286,20.86,21.85,20.25,43.67,45.24,40.4,2.018,335,19.72,3.8,0.575,0,873.4249,0,0,0
12/01/2024 22:00,287,20.02,21.01,18.87,45.07,48.03,43.47,1.976,322.7,8.16,2.825,0.35,0,873.7787,0,0,0
12/01/2024 23:00,288,19.18,19.96,18.39,45.86,48.37,43.06,2.05,318.9,13.16,2.975,1.175,0,874.0933,0,0,0
13/01/2024 00:00,289,18.73,19.87,17.97,46.48,49.33,43.23,2.059,325.9,8.03,3.125,0.8,0,874.3137,0,0,0
13/01/2024 01:00,290,17.81,18.5,17.18,49.02,51.18,45.66,2.036,327,9.69,3.425,0.875,0,874.4062,0,0,0
13/01/2024 02:00,291,17.43,18.14,16.66,48.98,51.59,46.75,2.222,332.3,21.28,3.425,0,0,874.4808,0,0,0
13/01/2024 03:00,292,17.09,17.8,16.42,49.8,52.04,47.37,2.609,326.9,10.99,3.5,0,0,874.2623,0,0,0
13/01/2024 04:00,293,16.12,16.94,15.51,51.9,53.16,49.96,3.12,322.2,3.862,3.65,2.225,0,874.1195,0,0,0
13/01/2024 05:00,294,15.66,16.13,15.08,53.19,54.93,51.52,3.188,318.3,5.626,4.175,2.15,0,874.2631,0,0,0
13/01/2024 06:00,295,15.86,16.37,15.23,52.09,54.25,50.26,2.827,322.9,5.59,3.425,2,0,874.6671,0,0,0
13/01/2024 07:00,296,15.56,16.28,14.75,52.97,55.82,50.88,2.355,316.4,6.785,2.975,1.55,0,875.1665,0,0,0
13/01/2024 08:00,297,15.29,16.47,14.51,54.22,56.64,50.54,2.06,322.6,12.2,2.675,1.325,0,875.7723,46.08,165,0.205
13/01/2024 09:00,298,18.41,20.25,16.32,46.97,50.91,45.21,0.404,356.7,17.32,2.3,0,0,876.371,231.7,401.4,149.4
13/01/2024 10:00,299,20.61,21.28,20.01,47.72,52.79,44.52,0.807,139.7,24.58,2.225,0,0,877.0958,453.9,697.1,251.4
13/01/2024 11:00,300,22.17,23.58,20.94,49.17,52.45,45.25,1.162,128.5,34.88,3.2,0,0,876.9404,682.7,871,397.4
13/01/2024 12:00,301,23.62,24.76,22.58,45.64,48.42,41.74,1.465,150.6,44.36,4.175,0,0,876.3527,775.2,919,458.9
13/01/2024 13:00,302,24.89,26.08,23.71,37.71,44.05,32,1.988,157.3,43.11,4.4,0,0,875.2993,861,944,634.7
13/01/2024 14:00,303,26.5,27.6,25.17,29.93,33.66,28.11,1.831,129,57.88,4.475,0,0,873.9519,798.3,1008,495.2
13/01/2024 15:00,304,27.37,28.6,26.45,27.41,28.97,25.63,1.79,66.41,61.77,4.325,0,0,872.7802,827,1068,307.9
13/01/2024 16:00,305,27.68,28.84,26.69,26.66,28.05,24.98,1.094,42.52,33.53,3.95,0,0,872.3575,404.7,850,231.8
13/01/2024 17:00,306,27.94,28.6,27.19,26.63,28.22,25.39,0.935,353.8,46.6,2.6,0,0,872.3522,187.6,373.8,130.3
13/01/2024 18:00,307,27.32,28.25,26.97,28.98,30.58,28.05,1.107,17.86,30.28,3.65,0,0,872.6249,103.8,190.4,61.13
13/01/2024 19:00,308,26.83,28.01,26.08,28.74,30.98,27.48,1.788,204.8,24.01,4.025,0,0,873.0357,8.48,60.72,-2.257
13/01/2024 20:00,309,24.55,26.32,22.27,34.44,42.02,29.22,1.867,269.6,46.64,3.875,0,0,873.6761,0,0,0
13/01/2024 21:00,310,22.72,23.28,22.28,41.11,42.51,39.71,1.828,313.9,28.63,3.125,0.725,0,874.492,0,0,0
13/01/2024 22:00,311,21.43,22.95,20.39,42.45,45.54,38.69,1.561,336.4,14.32,2.525,0,0,874.8646,0,0,0
13/01/2024 23:00,312,20.35,21.68,18.96,43.9,47.49,39.75,2.071,323.6,8.69,3.275,1.175,0,875.0923,0,0,0
14/01/2024 00:00,313,19.11,19.72,18.34,47.32,49.46,45.99,2.342,326.7,13.9,3.425,1.1,0,875.1082,0,0,0
14/01/2024 01:00,314,18.91,19.58,18.34,47.32,48.45,46.5,2.399,337.6,17.2,3.2,0.8,0,875.2173,0,0,0
14/01/2024 02:00,315,18.58,18.88,18.21,46.95,48.28,46.17,2.335,341.9,18.37,4.025,1.175,0,875.0771,0,0,0
14/01/2024 03:00,316,18.28,18.74,17.84,46.42,47.87,45.04,1.925,330.7,13.31,3.05,0.275,0,875.1501,0,0,0
14/01/2024 04:00,317,18.08,18.56,17.71,46.93,48.22,45.05,2.12,345.9,16.94,3.275,0.95,0,874.8439,0,0,0
14/01/2024 05:00,318,17.56,18.28,16.61,46.05,47.98,44.33,2.428,327.2,7.358,3.125,1.4,0,874.9592,0,0,0
14/01/2024 06:00,319,16.31,17.28,15.66,48.11,50.03,45.43,2.402,324.1,10.12,3.2,1.55,0,875.251,0,0,0
14/01/2024 07:00,320,15.31,16.37,14.46,49.29,52.14,46.72,2.423,321.2,8.53,2.9,1.475,0,875.6915,0,0,0
14/01/2024 08:00,321,15.25,15.89,14.41,48.31,51.18,45.97,2.176,327.4,14.78,3.425,0.875,0,876.0946,38.48,156.2,-1.026
14/01/2024 09:00,322,18.18,20.35,15.75,42.48,47.64,38.05,1.124,328,8.02,2.9,0,0,876.7455,231.5,447.8,81.3
14/01/2024 10:00,323,20.9,21.76,20.2,39.09,41.29,34.88,0.471,108.8,17.57,1.7,0,0,877.3254,379.7,735.4,171.6
14/01/2024 11:00,324,21.97,23.46,20.75,40.18,42.87,35.25,0.73,128.2,28.8,2.225,0,0,877.3192,524.9,803,247
14/01/2024 12:00,325,23.06,24.87,21.88,38.52,42.23,32.01,0.69,163.3,49.49,2.3,0,0,876.7448,691.4,988,372.5
14/01/2024 13:00,326,25.18,27.31,23.67,30.24,34.8,21.58,0.984,144.6,71.62,2.45,0,0,875.5392,860,990,336.8
14/01/2024 14:00,327,26.49,27.5,25.64,24.17,26.14,19.03,1.584,108.9,75.95,3.575,0,0,874.0865,862,903,705.1
14/01/2024 15:00,328,27.82,28.93,26.6,22.93,25.05,20.08,1.373,123.2,53.97,3.5,0,0,873.0199,772.2,831,651.1
14/01/2024 16:00,329,28.73,30.27,27.84,19.9,21.58,17.63,1.399,104.8,46.13,3.95,0,0,872.3793,600,698.3,416.4
14/01/2024 17:00,330,29,29.88,28.31,18.84,19.71,17.84,1.646,92.8,25.97,3.275,0,0,872.0504,425.3,549.5,161.2
14/01/2024 18:00,331,28.34,28.84,27.46,21.39,24.44,19.2,1.657,98.5,15.22,3.575,0,0,872.1581,147.8,309.9,20.1
14/01/2024 19:00,332,26.29,27.61,24.84,27.39,30.38,24.24,0.424,82.5,33.24,2.525,0,0,872.5681,3.985,29.95,-2.257
14/01/2024 20:00,333,23.2,25.08,21.9,32.17,33.99,29.22,2.648,323.2,12.78,3.65,0.5,0,873.2465,0,0,0
14/01/2024 21:00,334,21.73,22.71,20.63,33.58,36.21,31.54,2,335,27.21,3.725,0,0,874.0986,0,0,0
14/01/2024 22:00,335,20.79,21.49,19.82,35.4,38.05,33.38,1.508,314.6,29.37,2.9,0,0,874.4248,0,0,0
14/01/2024 23:00,336,20.32,21.44,19.29,36.92,39.58,34.2,1.599,312.1,23.23,3.425,0,0,874.7815,0,0,0
15/01/2024 00:00,337,19.01,19.72,18.3,41.93,45.07,38.94,0.771,337.8,24.43,2.15,0,0,875.1025,0,0,0
15/01/2024 01:00,338,18.86,19.36,18.02,42.94,45.14,41.84,2.12,328.5,7.726,3.275,1.4,0,875.1594,0,0,0
15/01/2024 02:00,339,18.85,19.59,17.98,42.64,45,40.54,1.417,340.2,14.33,2.525,0,0,875.3541,0,0,0
15/01/2024 03:00,340,17.96,18.94,17.22,44.44,46.92,41.26,2.221,329.6,12.34,3.425,0.875,0,875.3587,0,0,0
15/01/2024 04:00,341,17.12,17.71,16.28,46.98,49.41,45.19,2.924,322.9,4.602,3.5,2.3,0,875.3668,0,0,0
15/01/2024 05:00,342,16.01,16.47,15.56,50.46,51.8,49.24,2.891,325.3,5.218,3.425,1.7,0,875.5078,0,0,0
15/01/2024 06:00,343,15.47,16.08,14.99,52.11,53.5,49.92,2.595,320.7,8.72,3.875,1.55,0,875.7383,0,0,0
15/01/2024 07:00,344,14.87,15.27,14.46,54.99,56.64,53.09,2.392,329.6,5.901,2.9,1.7,0,876.0438,0,0,0
15/01/2024 08:00,345,15.09,16.23,14.52,55.71,57.05,53.13,2.865,325.7,5.588,3.65,1.85,0,876.5115,49.22,145.7,-0.411
15/01/2024 09:00,346,18.49,19.97,16.09,48.73,53.16,44.33,0.659,52.12,55.04,2.6,0,0,877.3365,256.9,378,134.3
15/01/2024 10:00,347,21.01,22.41,19.58,42.23,47.76,38.04,0.554,147.4,15.05,2.3,0,0,877.8387,500.4,616.3,378.4
15/01/2024 11:00,348,22.65,23.44,21.84,37.28,38.92,35.17,1.499,133.8,40.15,3.125,0,0,877.4949,710.1,779.3,617.1
15/01/2024 12:00,349,23.92,24.91,22.77,33.51,36.6,30.71,1.287,213.1,56.11,3.125,0,0,876.6904,817,860,778.7
15/01/2024 13:00,350,25.25,26.36,24.05,31.73,33.29,29.92,1.547,115.3,65.73,3.65,0,0,875.4492,868,876,860
15/01/2024 14:00,351,26.39,27.79,25.36,29.59,31.62,26.62,1.843,210.9,51.23,4.475,0,0,874.0424,850,873,806
15/01/2024 15:00,352,28,29.26,26.93,27.1,28.59,25.6,1.372,173.4,63.2,3.8,0,0,872.8288,757.2,809,681.6
15/01/2024 16:00,353,28.79,29.93,27.55,25.79,27.98,23.55,1.451,164.6,48.84,3.875,0,0,872.1573,590.2,681.6,484.7
15/01/2024 17:00,354,29.48,30.36,28.31,24.75,26.04,23.55,1.221,157.9,37.73,3.05,0,0,871.8111,376.9,483.9,264
15/01/2024 18:00,355,28.88,29.88,28.41,25.58,27.13,24.06,0.841,104.3,33.08,2.075,0,0,872.0723,147.9,263.8,44.72
15/01/2024 19:00,356,26.8,28.6,25.03,29.71,33.95,25.9,0.337,85.2,20.74,1.175,0,0,872.4655,5.424,44.31,-2.257
15/01/2024 20:00,357,23.55,25.27,22.23,38.01,41.31,33.81,2.524,325.2,9.41,3.875,0,0,872.9269,0,0,0
15/01/2024 21:00,358,22.45,22.9,21.71,39.8,41.21,38.28,2.585,308.1,21.77,4.625,0,0,873.4987,0,0,0
15/01/2024 22:00,359,21.72,22.33,20.87,41.55,43.77,39.44,1.103,344.2,12.72,2.75,0,0,873.9774,0,0,0
15/01/2024 23:00,360,20.48,20.92,19.96,44.66,46.4,43.47,1.907,335,14.94,2.825,0.275,0,874.0081,0,0,0
16/01/2024 00:00,361,20.41,21.11,19.49,44.77,47.45,42.96,1.821,323.6,20,3.125,0,0,874.3147,0,0,0
16/01/2024 01:00,362,19.36,20.2,18.96,48.21,49.84,45.41,2.699,320.2,11.13,3.5,2.075,0,874.2806,0,0,0
16/01/2024 02:00,363,18.95,19.44,18.58,49.64,50.73,48.17,2.792,324.9,4.895,3.425,2,0,874.3123,0,0,0
16/01/2024 03:00,364,17.88,18.73,17.22,53.38,55.3,49.88,2.771,324.5,5.184,3.2,1.775,0,874.1028,0,0,0
16/01/2024 04:00,365,17,17.51,16.47,56.41,58.03,55.2,2.022,317.3,5.403,2.9,1.325,0,873.954,0,0,0
16/01/2024 05:00,366,16.64,17.52,15.89,56.77,59.29,53.5,2.401,318.5,7.596,3.125,1.775,0,874.1092,0,0,0
16/01/2024 06:00,367,16,16.66,15.46,58.92,60.73,56.84,2.642,325.8,5.672,3.125,2.075,0,874.6918,0,0,0
16/01/2024 07:00,368,15.64,16.18,15.04,59.63,61.61,57.59,1.878,316.8,12.57,2.675,0.725,0,875.2933,0,0,0
16/01/2024 08:00,369,15.5,16.09,15.04,58.41,60.35,56.3,1.514,312.1,11.29,2.375,0.8,0,875.9094,45.73,134,-0.616
16/01/2024 09:00,370,18.39,20.16,15.9,48.29,56.81,41.12,0.567,331.1,16.95,2,0,0,876.6894,243,359.1,134.7
16/01/2024 10:00,371,21.49,22.89,19.96,38.52,42.24,36.17,0.354,153.8,12.82,1.55,0,0,877.1454,479.4,591.2,360
16/01/2024 11:00,372,23.36,24.49,21.98,35.94,38.21,34.01,0.925,156.7,29.97,2.825,0,0,876.8919,684.7,755.7,591.2
16/01/2024 12:00,373,24.85,26.19,23.58,33.3,36.74,30.84,1.187,154,42.15,3.05,0,0,876.2692,796.1,846,756.1
16/01/2024 13:00,374,26.36,27.17,25.46,31.76,32.88,30.63,1.596,112.5,49.8,4.25,0,0,875.2426,852,858,845
16/01/2024 14:00,375,27.42,28.69,26.5,30.17,31.65,28.01,1.57,134.3,44.86,4.175,0,0,874.0928,844,857,818
16/01/2024 15:00,376,28.58,29.69,27.6,28.31,29.88,26.07,1.548,183.7,67.45,3.65,0,0,873.0045,761.4,818,693.3
16/01/2024 16:00,377,29.61,30.41,28.41,24.69,27.64,22.74,1.293,203.2,54.08,3.5,0,0,872.5341,599.9,692.9,495
16/01/2024 17:00,378,30.3,31.7,29.22,21.08,23.11,18.86,0.861,109,61.33,2.75,0,0,872.4183,388.7,494.3,278.6
16/01/2024 18:00,379,30.24,31.5,28.88,21.23,24.03,19.26,0.609,112.3,28.77,2.6,0,0,872.864,157.3,277.9,48.82
16/01/2024 19:00,380,27.49,29.12,25.45,27.5,30.99,23.96,0.271,124.5,6.194,1.325,0,0,873.2234,5.876,48.41,-2.462
16/01/2024 20:00,381,23.83,25.65,22.8,34.09,35.96,30.55,2.577,325.9,7.316,3.725,0,0,873.6953,0,0,0
16/01/2024 21:00,382,22.44,23.14,21.67,36.23,37.4,34.98,2.655,317.4,13.8,4.1,0.95,0,874.2576,0,0,0
16/01/2024 22:00,383,21.91,22.39,21.44,37.48,38.49,36.72,1.614,314.9,18.9,3.95,0,0,874.8226,0,0,0
16/01/2024 23:00,384,21.52,22.25,20.87,38.57,40.06,36.76,1.101,335.8,28.2,2.9,0,0,875.0851,0,0,0
17/01/2024 00:00,385,20.63,21.44,20.01,39.9,41.56,38.6,1.786,306.2,24.32,2.825,0,0,875.2362,0,0,0
17/01/2024 01:00,386,20.68,21.2,19.82,39.06,41.7,37.74,2.013,327.4,11.14,3.575,0.725,0,875.5049,0,0,0
