TOA5,TMIX,CR1000,53683,CR1000.Std.25,CPU:TMIX.CR1,52041,hora,,,,,,,,,
TIMESTAMP,RECORD,Temp_Avg,Temp_Max,Temp_Min,RH_Avg,RH_Max,RH_Min,WSpeed_Avg,WDir_Avg,WSpeed_Max,WSpeed_Min,Rain_Tot,Press_Avg,Rad_Avg,Rad_Max,Rad_Min
TS,RN,pC,pC,pC,%,%,%,m/s,Deg,m/s,m/s,mm,hPa,W/m^2,W/m^2,W/m^2
,,Avg,Max,Min,Avg,Max,Min,WVc,WVc,Max,Min,Tot,Avg,Avg,Max,Min
19/12/2016 04:00,4691,21.08,22.16,20.12,45.88,49.02,41.16,2.201,286.8,3.6,0.37,0,878,0,0,0
19/12/2016 05:00,4692,19.94,20.53,19.38,49.47,51.82,47.08,2.623,309.1,3.88,1.51,0,879,0,0,0
19/12/2016 06:00,4693,20.05,20.31,19.76,48.25,49.51,47.1,2.543,280.6,4.31,0.1,0,879,0,0,0
19/12/2016 07:00,4694,19.07,19.8,18.44,51.75,54.69,48.87,1.948,300.7,3.35,0.09,0,880,0,0,0
19/12/2016 08:00,4695,18.96,19.46,18.51,52.11,54.35,50.23,1.779,323,2.87,0.6,0,880,61.32,154.2,0.615
19/12/2016 09:00,4696,20.96,22.64,19.22,45.61,52.07,38.98,0.844,326.4,1.9,0.04,0,881,256.7,362.1,146
19/12/2016 10:00,4697,22.3,22.8,21.81,41.75,44.15,39.96,1.775,189.8,3.81,0.27,0,882,452.9,542.7,362.9
19/12/2016 11:00,4698,23.35,24.49,22.52,38.73,41.99,34.44,2.115,190.8,5.07,0.1,0,882,626.2,700.6,540.7
19/12/2016 12:00,4699,25.06,26.04,23.64,33.18,36.62,30.11,1.282,197.1,3.88,0.01,0,881,742.6,766.6,701.4
19/12/2016 13:00,4700,26.75,27.87,25.63,28.92,32.26,26.06,1.418,202.1,3.61,0.04,0,880,759.8,775.3,738.5
19/12/2016 14:00,4701,27.99,28.96,27.02,25.65,28.13,23.17,2.264,126.8,6.23,0.07,0,879,734.4,806,684.8
19/12/2016 15:00,4702,29.04,30.01,28.07,23.38,25.17,21.36,2.473,214.4,6.54,0.04,0,878,643.9,793.2,284.4
19/12/2016 16:00,4703,29.44,30.28,28.72,22.01,23.51,20.85,2.039,174,6.39,0.14,0,877,367.7,581.5,138.7
19/12/2016 17:00,4704,28.43,29.57,27.97,23.67,24.87,21.02,3.713,123.8,7.07,0.8,0,877,148.2,378.3,69.27
19/12/2016 18:00,4705,27.41,28.25,26.36,25.6,26.78,24.06,4.242,124.5,7.83,1.54,0,878,64.53,141.8,7.379
19/12/2016 19:00,4706,25.66,26.5,25.14,28.37,29.44,26.58,2.464,92.2,5,0.58,0,879,0,0,0
19/12/2016 20:00,4707,24.8,25.28,24.23,31.12,33.32,29.27,3.288,92.8,7.38,0.58,0,880,0,0,0
19/12/2016 21:00,4708,23.7,24.4,23.21,35.22,37.2,33.12,3.322,111.5,8.32,0.55,0,881,0,0,0
19/12/2016 22:00,4709,22.86,23.34,22.3,38.98,41.6,36.93,1.004,287.7,2.48,0.03,0,881,0,0,0
19/12/2016 23:00,4710,21.04,22.33,20.05,45.34,48.31,41.33,1.562,288.5,3.49,0.34,0,881,0,0,0
20/12/2016 00:00,4711,20.36,20.61,20.13,47.21,48.21,46.27,2.135,276.1,3.93,1.1,0,881,0,0,0
20/12/2016 01:00,4712,18.85,20.17,17.99,52.68,55.99,47.64,2.59,335.7,4.05,1.12,0,882,0,0,0
20/12/2016 02:00,4713,17.79,18.16,17.48,56.46,57.35,55.27,2.942,344.7,4.3,1.61,0,882,0,0,0
20/12/2016 03:00,4714,17.43,17.8,17.08,57.34,58.57,56.02,2.768,327.8,4.99,0.87,0,881,0,0,0
20/12/2016 04:00,4715,17,17.63,16.37,59.11,61.27,56.37,0.754,345.9,3.02,0.06,0,882,0,0,0
20/12/2016 05:00,4716,16.49,16.92,15.97,60.39,62.44,58.73,2.495,354.4,3.71,0.57,0,882,0,0,0
20/12/2016 06:00,4717,15.97,16.51,15.53,61.19,62.88,59.34,2.715,337.9,4.28,0.28,0,882,0,0,0
20/12/2016 07:00,4718,15.76,16.14,15.36,61.56,63.06,59.82,2.666,341.3,4.93,0.59,0,882,0,0,0
20/12/2016 08:00,4719,16.32,18.29,15.19,60.32,64.42,53.76,0.619,57.66,1.63,0.02,0,883,65.87,167.8,1.846
20/12/2016 09:00,4720,18.9,19.87,18.01,51.79,55.11,47.03,1.584,26.55,3.69,0.04,0,884,274.6,383.5,151.2
20/12/2016 10:00,4721,21.22,21.89,19.73,42.73,47.23,40.58,1.646,241,4.81,0.01,0,884,475.8,570.8,383.7
20/12/2016 11:00,4722,22.02,23.06,21.16,42.12,44.28,38.97,2.266,179.4,4.63,0.33,0,883,649,723.5,571.2
20/12/2016 12:00,4723,23.69,25.17,22.41,36.25,40.87,31.65,1.669,218.4,3.95,0.16,0,882,758.9,782.5,723.5
20/12/2016 13:00,4724,25.14,26.21,24.48,32.07,33.86,30.18,1.663,198.6,4.01,0.06,0,881,770.4,794.4,738.7
20/12/2016 14:00,4725,26.61,28.01,25.53,29.23,31.68,26.3,1.812,213.2,4.45,0.13,0,880,706.5,739.5,656.6
20/12/2016 15:00,4726,27.63,29.13,26.72,26.9,28.78,24.7,1.453,130.2,3.57,0.07,0,879,600,656.6,527.1
20/12/2016 16:00,4727,28.6,29.6,26.98,25.35,28.17,23.51,1.203,75.1,3.15,0.04,0,878,426.7,528.7,311.5
20/12/2016 17:00,4728,28.89,29.84,27.83,24.88,27.62,23.24,1.041,342.6,2.52,0.04,0,877,218.9,311.1,115.2
20/12/2016 18:00,4729,28.11,29.64,26.79,26.56,30.18,24.09,0.955,291.5,2.3,0.02,0,877,61.63,145.1,3.689
20/12/2016 19:00,4730,26.41,26.86,25.85,30.23,31.21,28.92,2.863,152.3,8.54,0.59,0,878,0,0,0
20/12/2016 20:00,4731,24.88,25.95,24.16,33.46,35.36,30.66,3.597,98.4,8.97,1.21,0,879,0,0,0
20/12/2016 21:00,4732,23.85,24.3,23.34,36.2,37.64,35.06,2.178,73.06,5.74,0.33,0,880,0,0,0
20/12/2016 22:00,4733,22.9,23.55,22.29,37.67,39.73,36.18,2.204,107.4,5.53,0.41,0,881,0,0,0
20/12/2016 23:00,4734,21.85,22.43,21.34,39.21,40.14,37.99,1.796,157.7,4.55,0.3,0,881,0,0,0
21/12/2016 00:00,4735,20.83,21.51,19.65,41.35,47.67,38.88,1.476,173.9,5.03,0.01,0,881,0,0,0
21/12/2016 01:00,4736,19.55,19.96,19.12,45.58,47.8,44.07,1.56,256.1,3.48,0.1,0,881,0,0,0
21/12/2016 02:00,4737,18.88,19.32,18.54,46.61,47.68,45.26,2.705,285.9,3.81,1.16,0,881,0,0,0
21/12/2016 03:00,4738,18.12,18.68,17.45,49.16,51.73,47.16,2.177,308.1,3.52,0.55,0,881,0,0,0
21/12/2016 04:00,4739,17.03,17.55,16.5,54.09,56.19,51.56,1.375,19.02,2.52,0.66,0,881,0,0,0
21/12/2016 05:00,4740,16.29,16.88,15.66,56.98,59.31,54.8,2.185,352.1,3.03,0.46,0,881,0,0,0
21/12/2016 06:00,4741,15.66,16.24,15.15,58.44,59.99,56.85,3.06,339.5,4.14,1.53,0,882,0,0,0
21/12/2016 07:00,4742,14.92,15.29,14.37,60.8,62.92,59.48,2.914,344.8,4.41,1.56,0,882,0,0,0
21/12/2016 08:00,4743,15.48,16.82,14.37,58.06,63.09,53.11,2.699,314.9,4.51,1.43,0,882,67.21,171.9,1.436
21/12/2016 09:00,4744,18.14,19.15,16.72,48.41,53.31,43.35,1.71,248,3.9,0.26,0,882,279.6,387.2,156.5
21/12/2016 10:00,4745,19.79,21.64,18.78,42.67,45.93,36.56,1.396,179.1,3.63,0,0,883,475.4,566.9,387.8
21/12/2016 11:00,4746,21.31,22.32,20.28,37.82,41.22,34.92,1.43,134.1,3.38,0.11,0,882,646.1,722.3,567.5
21/12/2016 12:00,4747,22.39,23.09,21.36,34.74,37.84,32.4,1.392,127.1,3.26,0.06,0,881,756.1,782.3,711.2
21/12/2016 13:00,4748,23.9,24.89,23.13,31.72,33.42,28.68,1.451,183.2,3.71,0.2,0,880,780.9,791.2,769.4
21/12/2016 14:00,4749,25.37,26.79,24.34,28.67,30.45,26.1,1.619,115.2,3.84,0.03,0,879,734,779.1,684.5
21/12/2016 15:00,4750,26.4,27.02,25.59,26.47,28.71,24.29,1.759,163.4,4.23,0.3,0,878,611.5,687.4,536.1
21/12/2016 16:00,4751,27.6,28.76,26.51,23.3,26.47,21.43,1.237,130.1,3.08,0.06,0,877,437.1,537.7,305.7
21/12/2016 17:00,4752,27.49,28.21,26.85,22.73,24.36,21.77,1.392,180.7,3.35,0.07,0,877,215.9,304.1,144.1
21/12/2016 18:00,4753,27.18,27.97,25.71,22.82,25.66,21.23,0.844,232.2,2.46,0.04,0,877,64.03,143.5,5.329
21/12/2016 19:00,4754,24.15,25.78,21.91,29.38,35.53,24.37,2.608,300.3,5.22,0.44,0,878,0,0,0
21/12/2016 20:00,4755,21.48,22.05,21.17,37.86,39.45,35.33,2.089,356.2,3.89,0.18,0,878,0,0,0
21/12/2016 21:00,4756,21.4,21.8,20.81,38.8,42.63,35.68,1.898,43.74,6.72,0.2,0,879,0,0,0
21/12/2016 22:00,4757,21.94,22.24,21.32,35.6,39.43,34.12,1.759,43.65,4.24,0.36,0,880,0,0,0
21/12/2016 23:00,4758,20.51,21.46,19.48,42.28,45.83,39.02,2.258,346.8,3.68,0.8,0,881,0,0,0
22/12/2016 00:00,4759,19.34,20.3,17.99,46.68,50.74,43.69,1.498,325.1,3.92,0.27,0,880,0,0,0
22/12/2016 01:00,4760,17.97,18.47,17.42,50.1,51.76,48.46,2.572,330.8,4.04,1.56,0,880,0,0,0
22/12/2016 02:00,4761,17.37,17.89,17.01,51.77,53.57,49.58,3.02,339,4.01,1.77,0,880,0,0,0
22/12/2016 03:00,4762,16.88,17.32,16.33,54.81,57.22,52.93,1.953,339.3,3.42,0.14,0,879,0,0,0
22/12/2016 04:00,4763,16.44,16.88,15.83,57.07,59.91,55.49,2.017,336.7,3.23,0.82,0,879,0,0,0
22/12/2016 05:00,4764,15.68,16.17,15.25,60.84,62.34,58.9,1.972,346.4,3.32,0.63,0,879,0,0,0
22/12/2016 06:00,4765,15.48,16.34,14.74,61.61,64.35,58.66,1.749,3.703,3.22,0.21,0,880,0,0,0
22/12/2016 07:00,4766,14.6,15.02,14.06,64.51,66.73,62.75,2.408,354.2,3.51,0.8,0,881,0,0,0
22/12/2016 08:00,4767,14.81,15.83,14.16,63.54,66.02,60.02,2.431,350.3,3.03,1.72,0,881,63.15,164.3,1.436
22/12/2016 09:00,4768,17.79,20.17,15.8,52.67,59.92,41.75,1.233,351.4,2.22,0.07,0,882,270.6,371.8,154.7
22/12/2016 10:00,4769,20.27,21.48,19.41,41.63,44.6,38.36,1.4,156.9,3.65,0.07,0,882,461.6,551.9,372.3
22/12/2016 11:00,4770,21.29,22.52,20.28,39.06,41.66,34.85,1.419,204.2,3.3,0.05,0,882,634.3,708.4,552.4
22/12/2016 12:00,4771,22.58,23.43,21.39,34.89,38.97,32.84,1.635,231.3,3.88,0.04,0,881,744.9,769,707.9
22/12/2016 13:00,4772,23.95,24.93,23.09,31.57,33.86,29.57,1.674,191.1,4.23,0.04,0,880,752.8,772.7,714.7
22/12/2016 14:00,4773,25.11,26.15,24.24,29.15,31.03,27.29,1.356,94,3.6,0.03,0,878,696.2,721.1,657.9
22/12/2016 15:00,4774,25.97,27.02,25.05,27.53,29.67,25.14,1.764,135.3,3.59,0.13,0,877,582.4,657.5,500
22/12/2016 16:00,4775,26.9,27.73,26,26.18,27.9,24.9,1.289,143.7,3.53,0.06,0,877,399,497.6,285.3
22/12/2016 17:00,4776,27.19,28.14,26.58,25.01,26.64,23.07,1.384,186.9,2.78,0.1,0,877,203.7,284.4,132.4
22/12/2016 18:00,4777,26.67,27.68,25.1,26.01,30.59,24.06,0.939,285.6,2.78,0.08,0,877,57.14,131.6,6.559
22/12/2016 19:00,4778,23.68,25.31,21.71,32.67,39.55,27.94,2.574,315.9,4.43,1.17,0,877,0,0,0
22/12/2016 20:00,4779,21.28,21.78,20.83,42.02,43.81,39.48,2.214,12.28,4.17,0.63,0,878,0,0,0
22/12/2016 21:00,4780,21.6,22.1,20.94,41.77,46.2,35.96,1.536,56.18,3.39,0.52,0,879,0,0,0
22/12/2016 22:00,4781,21.39,21.97,20.71,38.25,42.49,35.72,1.752,10.4,3.65,0.16,0,880,0,0,0
22/12/2016 23:00,4782,20.33,22.14,18.6,40.67,47.13,33.95,1.906,359,3.87,0.37,0,880,0,0,0
23/12/2016 00:00,4783,18.75,19.73,17.93,45.44,47.91,42.74,2.45,301.1,4.67,0.39,0,880,0,0,0
23/12/2016 01:00,4784,17.99,18.57,17.38,47.53,49.89,45.87,2.787,307.8,4.51,1.21,0,880,0,0,0
23/12/2016 02:00,4785,17.33,17.89,16.91,49.87,51.39,47.91,2.778,320.5,5.25,1.27,0,880,0,0,0
23/12/2016 03:00,4786,17.5,18.51,16.54,49.67,53.92,46.12,1.426,323.6,4.67,0.07,0,880,0,0,0
23/12/2016 04:00,4787,16.48,17.36,15.96,53.43,55.21,50.48,1.808,313.7,3.34,0.35,0,880,0,0,0
23/12/2016 05:00,4788,16.57,17.03,16.07,53.49,55.05,52.09,1.813,288.4,3.21,0.66,0,879,0,0,0
23/12/2016 06:00,4789,15.38,16.38,14.47,58.51,62.07,54.54,2.456,314.6,3.68,1.1,0,880,0,0,0
23/12/2016 07:00,4790,14.8,15.39,14.33,60.74,62.78,58.35,3.273,316.2,5.02,2.16,0,880,0,0,0
23/12/2016 08:00,4791,14.59,15.83,13.93,60.98,63.57,56.34,1.906,350.4,3.91,0.67,0,881,62.51,162.1,1.436
23/12/2016 09:00,4792,17.84,18.75,15.77,49.88,56.55,45.22,1.802,265.3,4.26,0.07,0,881,268.7,377.4,152
23/12/2016 10:00,4793,19.15,20.36,18.67,44.6,46.35,41.5,2.461,197.9,4.63,0.32,0,882,469.5,563,377.4
23/12/2016 11:00,4794,20.12,20.82,19.43,41.58,44.18,39.01,2.41,180.5,4.6,0.28,0,882,643.9,717.5,562.8
23/12/2016 12:00,4795,21.8,22.69,20.31,36.58,41.7,33.72,1.644,182.2,3.94,0.17,0,881,760.7,790.7,717.5
23/12/2016 13:00,4796,23.15,23.84,22.38,32.97,35.46,30.93,1.831,207.2,5.23,0.06,0,880,782.5,794,758
23/12/2016 14:00,4797,24.48,26.04,23.4,30.36,32.57,27.83,1.766,168.3,4.22,0.07,0,878,736.1,759.6,694.4
23/12/2016 15:00,4798,25.93,26.78,25.16,27.3,29.94,25.11,1.69,147.2,3.7,0.22,0,877,621.1,694.4,549.6
23/12/2016 16:00,4799,26.92,27.9,26.1,24.69,26.5,22.79,1.497,168.2,3.78,0.11,0,876,451,550,315.2
23/12/2016 17:00,4800,27.23,28.04,26.34,22.7,24.6,21.19,1.378,166.5,3.15,0.05,0,876,224.3,314,159.9
23/12/2016 18:00,4801,26.55,27.57,24.76,23.7,27.46,21.47,1.654,224.2,3.63,0.18,0,876,72.49,159,7.379
23/12/2016 19:00,4802,23.61,24.86,21.57,29.45,34.68,26.95,2.524,279.7,3.76,1.46,0,876,0,0,0
23/12/2016 20:00,4803,20.17,21.54,19.41,38.46,40.68,34.14,3.132,331.3,4.87,1.19,0,877,0,0,0
23/12/2016 21:00,4804,19.21,19.69,18.33,39.72,41.82,38.07,1.804,336.2,2.79,0.8,0,877,0,0,0
23/12/2016 22:00,4805,18.79,19.49,18.06,37.29,41.89,33.58,1.586,332.1,2.42,0.59,0,878,0,0,0
23/12/2016 23:00,4806,19.11,20.07,17.82,34.31,40.76,30.72,2.527,9.66,5.99,0.94,0,878,0,0,0
24/12/2016 00:00,4807,19.4,20.28,18.91,33.22,35.28,30.24,2.357,356.2,3.71,1,0,878,0,0,0
24/12/2016 01:00,4808,19.34,19.9,18.47,35.75,39.71,33.82,2.342,346.5,2.99,1.21,0,878,0,0,0
24/12/2016 02:00,4809,17.96,18.95,17.21,42.62,45.94,38.62,1.805,351.1,2.88,0.88,0,878,0,0,0
24/12/2016 03:00,4810,17.15,17.9,16.61,46.94,48.98,43.76,1.83,355.8,2.74,1,0,878,0,0,0
24/12/2016 04:00,4811,16.06,16.85,15.59,51.64,53.52,48.67,2.508,352.5,3.41,1.44,0,878,0,0,0
24/12/2016 05:00,4812,15.88,16.21,15.42,52.21,53.93,51.1,2.259,344.8,2.92,1.45,0,878,0,0,0
24/12/2016 06:00,4813,14.95,15.63,14.51,55.88,58.05,53.38,1.708,342.9,2.54,0.41,0,878,0,0,0
24/12/2016 07:00,4814,14.77,15.36,14.3,56.15,57.47,54.44,2.536,341.1,3.56,1.02,0,878,0,0,0
24/12/2016 08:00,4815,14.42,15.36,13.96,56.71,58.42,53.79,2.613,347,3.96,1.94,0,879,57.57,152.6,0.615
24/12/2016 09:00,4816,18.09,20.73,15.25,46.64,54.13,39.03,1.036,336.9,2.3,0.01,0,879,259.3,365.9,151.8
24/12/2016 10:00,4817,19.93,20.59,19.22,40.93,45.91,36.77,1.741,182.9,3.62,0.55,0,880,455.9,555.2,367.1
24/12/2016 11:00,4818,21,22.01,20.14,35.9,39.35,33.22,2.487,188.2,4.3,0.73,0,880,637.2,715.3,555.2
24/12/2016 12:00,4819,22.71,24.08,21.67,31.89,34.62,28.45,2.405,174.2,5.65,0.03,0,879,759.7,789.3,714.5
24/12/2016 13:00,4820,24.18,25.23,23.09,28.41,30.8,26.24,2.179,159.6,5.3,0.15,0,878,784.1,797.7,767.8
24/12/2016 14:00,4821,25.49,26.93,24.61,25.35,27.15,22.15,2.388,178.5,5.13,0.2,0,876,739.2,770.7,702.6
24/12/2016 15:00,4822,26.61,27.77,25.53,22.03,24.57,19.43,2.122,159.1,4.77,0.13,0,875,629.7,701.4,556.6
24/12/2016 16:00,4823,27.66,28.58,26.85,18.82,20.62,16.02,1.52,185.2,3.61,0.02,0,875,455.8,556.6,320.5
24/12/2016 17:00,4824,27.56,28.59,27.02,17.64,19.15,15.65,2.062,195.6,4.44,0.17,0,875,229.7,318.9,171.7
24/12/2016 18:00,4825,26.78,27.63,26.02,18.27,20.69,16.33,2.012,224.3,4.25,0.17,0,875,76.93,170.9,6.354
24/12/2016 19:00,4826,24.29,26.09,22.42,22.99,27.5,19.5,1.95,308.8,3.76,0.34,0,875,0,0,0
24/12/2016 20:00,4827,20.8,22.49,19.74,30.87,34.35,27.23,2.604,339.5,4.1,0.51,0,875,0,0,0
24/12/2016 21:00,4828,20.16,20.91,18.95,30.73,34.09,28.19,1.986,336.6,3.56,0.02,0,876,0,0,0
24/12/2016 22:00,4829,19,19.7,18.37,31.74,33.99,29.83,2.196,347.3,4.17,0.47,0,876,0,0,0
24/12/2016 23:00,4830,18.1,18.74,17.42,33.45,35.04,31.84,2.356,338.6,3.61,0.39,0,877,0,0,0
25/12/2016 00:00,4831,18.16,18.89,17.45,32.15,33.99,30.86,1.671,4.349,3.16,0.53,0,877,0,0,0
25/12/2016 01:00,4832,17.41,18.86,15.76,34.42,40.05,30.38,2.541,343.4,4.61,0.99,0,877,0,0,0
25/12/2016 02:00,4833,16.62,17.43,15.76,35.59,40.05,32.7,2.574,345.3,4.02,0.77,0,877,0,0,0
25/12/2016 03:00,4834,16.7,17.33,16.14,34.66,36.99,32.7,2.95,337.6,4.56,1.43,0,877,0,0,0
25/12/2016 04:00,4835,16.24,16.79,15.7,36.4,39.31,34.1,1.818,359.6,3.98,0.04,0,877,0,0,0
25/12/2016 05:00,4836,16.27,16.72,15.66,36.31,39.58,34.64,1.506,348.1,2.77,0.02,0,877,0,0,0
25/12/2016 06:00,4837,16.07,16.58,15.36,37.1,40.13,34.88,0.858,322.9,2.51,0.04,0,877,0,0,0
25/12/2016 07:00,4838,15.48,15.87,15.25,40.16,41.19,39.01,0.92,277,1.72,0.31,0,877,0,0,0
25/12/2016 08:00,4839,15.27,15.73,14.71,42.16,43.81,39.58,1.342,355.8,2.11,0.59,0,878,57.41,151.8,0.205
25/12/2016 09:00,4840,17.99,20,15.6,38.16,42.96,31.3,0.79,63.46,1.65,0.01,0,879,256.4,363.6,151
25/12/2016 10:00,4841,20.6,21.71,19.75,31.6,33.47,29.24,0.972,160.8,2.24,0.23,0,879,451.7,546.2,364.3
25/12/2016 11:00,4842,22.09,23.3,21.13,29.8,30.8,28.79,1.435,185.2,3.43,0.07,0,879,626.2,703.8,545.8
25/12/2016 12:00,4843,23.38,24.18,22.79,28.85,29.95,27.53,1.976,192.2,4.34,0.06,0,879,745.4,776.4,704.7
25/12/2016 13:00,4844,24.59,26.15,23.81,27.34,28.86,25.21,1.891,191.7,4.02,0.15,0,877,771.9,784.6,753
25/12/2016 14:00,4845,26.02,27.27,24.99,24.38,26.61,22.42,2.141,207.8,5.84,0.16,0,876,725.4,757.1,690.5
25/12/2016 15:00,4846,26.77,27.63,25.8,22.26,24.6,20.24,2.184,162.8,6.03,0.19,0,875,613.9,690.7,530.8
25/12/2016 16:00,4847,27.42,28.45,26.54,20.07,22.45,17.59,2.539,171.4,6.02,0.49,0,874,442.9,530.8,311.5
25/12/2016 17:00,4848,27.52,28.15,26.99,19.38,20.65,18.51,2.016,147.1,5.09,0.22,0,874,221.9,311.1,155.6
25/12/2016 18:00,4849,26.67,28.04,25.54,22.48,25.22,19.05,1.788,149.8,3.61,0.52,0,875,69.06,154.9,8.2
25/12/2016 19:00,4850,24.6,25.68,23.41,27.01,29.68,24.67,0.87,54.28,1.98,0.14,0,875,0,0,0
25/12/2016 20:00,4851,21.43,23.41,20.56,33.4,35.3,29.48,2.855,344.8,4.59,0.55,0,876,0,0,0
25/12/2016 21:00,4852,20.3,20.9,19.72,35.03,36.5,34.21,2.317,344.3,4.43,0.74,0,876,0,0,0
25/12/2016 22:00,4853,20.1,20.45,19.55,34.86,36.53,33.95,1.22,4.468,2.97,0.04,0,877,0,0,0
25/12/2016 23:00,4854,19.78,20.07,19.42,36.43,38.14,35.11,1.672,328.6,3.38,0.24,0,877,0,0,0
26/12/2016 00:00,4855,19.3,19.7,18.91,38.33,39.57,37.32,1.327,321.2,1.94,0.61,0,877,0,0,0
26/12/2016 01:00,4856,18.35,19.15,17.72,41.19,43.42,38.52,2.539,345,3.47,1.47,0,877,0,0,0
26/12/2016 02:00,4857,18.4,18.71,17.96,42.01,43.18,41.51,2.319,351.1,3.36,1.43,0,877,0,0,0
26/12/2016 03:00,4858,18.15,18.65,17.25,43.34,47.2,41.38,1.444,312.8,2.51,0.26,0,877,0,0,0
26/12/2016 04:00,4859,17.86,18.62,17.22,43.87,46.08,41.45,1.083,348.9,2.51,0.4,0,877,0,0,0
26/12/2016 05:00,4860,16.19,17.39,15.55,49.79,52.79,45.5,1.611,334.3,3.01,0.62,0,877,0,0,0
26/12/2016 06:00,4861,15.47,16.38,15.02,51.93,53.65,48.68,2.319,343,3.96,0.72,0,877,0,0,0
26/12/2016 07:00,4862,15.55,16.04,14.98,51.36,53.01,49.57,2.977,346.8,4.27,1.09,0,878,0,0,0
26/12/2016 08:00,4863,16,17.88,14.78,46.61,52.87,38.36,1.652,7.995,4.07,0.23,0,879,57.86,148.1,0
26/12/2016 09:00,4864,19.75,21.2,17.91,35.55,39.45,32.49,0.547,6.113,1.99,0.01,0,879,253.8,358.7,146.4
26/12/2016 10:00,4865,21.96,23.27,20.78,33.29,37.39,29.65,1.023,164.6,2.24,0.05,0,880,454.6,548.6,359.3
26/12/2016 11:00,4866,23.79,24.52,23.09,30.07,32.33,28.38,1.333,186,2.98,0.19,0,880,627.6,708.6,548.6
26/12/2016 12:00,4867,24.48,25.47,23.81,28.44,30.36,26.2,1.93,199.1,3.64,0.15,0,879,754.1,792.2,707.9
26/12/2016 13:00,4868,26.23,27.61,24.62,25.08,28.45,22.79,1.579,209.1,4.25,0.03,0,878,782.9,796.5,765.3
26/12/2016 14:00,4869,27.43,28.28,26.85,21.34,23.07,19.49,1.422,137,3.44,0.06,0,877,738.6,768.5,683.6
26/12/2016 15:00,4870,28.96,30.15,28.11,18.26,20.85,15.48,1.519,207,3.65,0.05,0,876,626.7,688.5,554.3
26/12/2016 16:00,4871,29.81,30.62,29.13,13.59,16.91,11.19,1.82,198.5,4.44,0.21,0,876,456,554.5,326.2
26/12/2016 17:00,4872,29.65,30.52,28.89,13.79,15,12.32,1.649,153,3.67,0.15,0,876,226.8,324.6,172.5
26/12/2016 18:00,4873,29.95,30.63,28.65,13.44,16.5,12.35,0.658,188.7,1.93,0.06,0,876,81.2,171.7,9.22
26/12/2016 19:00,4874,25.87,28.59,22.83,19.59,26,14.46,2.427,307.8,5.71,0.46,0,876,0.134,9.02,-2.255
26/12/2016 20:00,4875,22.33,22.9,21.91,27.04,28.25,25.83,3.083,344.6,4.8,1.12,0,876,0,0,0
26/12/2016 21:00,4876,22.24,22.6,21.79,27.46,28.43,26.79,1.702,340.1,4.24,0.14,0,877,0,0,0
26/12/2016 22:00,4877,21.46,22.2,20.84,28.94,30.88,27.61,1.917,345.8,3.19,0.44,0,878,0,0,0
26/12/2016 23:00,4878,22.32,23.06,21.18,27.62,31.02,25.57,2.964,15.62,4.84,0.8,0,878,0,0,0
27/12/2016 00:00,4879,21.81,22.88,20.57,28.53,31.22,26.08,2.205,354.7,3.31,0.75,0,879,0,0,0
27/12/2016 01:00,4880,20.48,21.39,19.35,31.68,34.8,29.49,1.44,345.6,2.39,0.68,0,879,0,0,0
27/12/2016 02:00,4881,19.43,20.31,18.3,34.28,38.62,32.15,1.89,343.7,2.59,1.05,0,879,0,0,0
27/12/2016 03:00,4882,18.16,19.15,17.31,38.21,42.4,34.87,3.065,346.9,3.93,1.42,0,879,0,0,0
27/12/2016 04:00,4883,17.48,18.13,16.88,40.27,42.68,38.14,2.848,350,4.05,0.47,0,879,0,0,0
27/12/2016 05:00,4884,16.99,17.56,16.61,41.01,42.81,38.66,2.595,357.1,4.28,0.61,0,879,0,0,0
27/12/2016 06:00,4885,16.72,17.36,16,41.86,44.42,39.58,1.862,356.6,3.49,0.09,0,879,0,0,0
27/12/2016 07:00,4886,16.02,16.45,15.49,44.79,46.6,43.6,3.026,347.6,3.77,2.01,0,879,0,0,0
27/12/2016 08:00,4887,16.19,17.03,15.7,44.68,46.6,42.51,2.549,339,3.77,0.68,0,880,55.2,152.8,0
27/12/2016 09:00,4888,19.41,22.15,16.89,39.11,44.49,31.02,0.785,64.62,1.74,0.11,0,881,257.1,361.3,149.3
27/12/2016 10:00,4889,22.41,23.17,21.42,30.69,34.36,28.45,1.091,180.8,2.55,0.1,0,881,456.4,558.4,361.7
27/12/2016 11:00,4890,23.33,24.32,22.62,27.94,30.46,25.39,1.958,176.8,3.77,0.5,0,881,632.9,714.5,392.7
27/12/2016 12:00,4891,24.71,25.71,23.81,24.59,27.39,22.32,2.219,175.6,4.96,0.2,0,880,757.3,785,715.1
27/12/2016 13:00,4892,26.18,27.5,24.99,22.22,24.36,20.11,1.663,182.8,4.21,0.13,0,879,779.1,803,748.9
27/12/2016 14:00,4893,27.75,28.93,26.47,20.05,22.01,18.51,1.294,134.5,3.22,0.11,0,878,715.3,761.1,623.4
27/12/2016 15:00,4894,28.93,30.15,28.28,18.63,20.07,16.06,1.492,160.5,3.26,0.14,0,876,622.1,679.1,541.6
27/12/2016 16:00,4895,29.78,31.1,28.58,17.56,19.19,15.72,1.45,198.4,3.95,0.16,0,876,463,545.5,386.2
27/12/2016 17:00,4896,29.2,31,28.01,19.72,21.74,16.19,1.704,173.7,3.92,0.18,0,875,141.5,389.7,49.18
